BLDGCL,TAXCLASS,LTFRONT,LTDEPTH,EXT,STORIES,FULLVAL,AVLAND,AVTOT,EXLAND,EXTOT,EXCD1,BLDFRONT,BLDDEPTH,AVLAND2,AVTOT2,EXLAND2,EXTOT2,YEAR,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,NTA,OWNER_RICHNESS,BIN_POPULARNESS,LTFRONT_WAS_NAN,LTDEPTH_WAS_NAN,STORIES_WAS_NAN,EXLAND_WAS_NAN,EXTOT_WAS_NAN,BLDFRONT_WAS_NAN,BLDDEPTH_WAS_NAN,AVLAND2_WAS_NAN,AVTOT2_WAS_NAN,EXLAND2_WAS_NAN,EXTOT2_WAS_NAN,Latitude_WAS_NAN,Longitude_WAS_NAN
A2,1,71.0,90.0,G,1.5,413000,11912,23652,1470.0,1470.0,1017.0,35.0,28.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.615218,-74.163143,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,31.0,81.0,nan_val,2.0,313000,5751,16981,1470.0,1470.0,1017.0,17.0,36.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.623316,-74.158635,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,18.0,92.0,G,3.0,382000,6285,22651,98540.41012852485,335868.59502753214,nan_val,17.0,39.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.617651,-74.166121,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A5,1,25.0,163.0,G,3.0,513000,7490,30019,1470.0,1470.0,1017.0,25.0,163.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.589411,-74.163595,502.0 category,51.0 category,27706.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,9.0,106.55358316896779,nan_val,1.0,259086,2321,14138,1470.0,1470.0,1017.0,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.610046,-74.156118,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,1,0,0,0,1,1,1,1,1,1,0,0
A1,1,40.0,100.0,nan_val,2.0,508000,8335,27144,3210.0,3210.0,1017.0,27.0,37.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.600062,-74.139382,502.0 category,50.0 category,27302.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,20.0,41.0,nan_val,3.0,348000,3017,17797,1470.0,1470.0,1017.0,20.0,25.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.5893,-74.152516,502.0 category,50.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B9,1,25.0,134.0,G,2.0,404000,8940,24240,98540.41012852485,335868.59502753214,nan_val,17.0,48.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.620179,-74.156142,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A2,1,54.0,94.0,G,1.5,506000,11435,27038,1470.0,1470.0,1017.0,32.0,26.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.61857,-74.150501,501.0 category,50.0 category,251.0 category,Port Richmond,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B2,1,40.0,105.0,nan_val,2.0,676000,10388,32512,1470.0,1470.0,1017.0,25.0,42.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.61317,-74.16719,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,26.0,47.0,nan_val,1.0,339458,2899,18371,2899.0,5145.0,1010.0,26.0,24.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.591898,-74.149069,502.0 category,50.0 category,27301.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
C0,1,25.0,143.0,G,3.5,416000,7269,18107,3210.0,3210.0,1017.0,19.0,37.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.625211,-74.149698,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
U6,3,102.0,1066.0,nan_val,5.7279127725856265,0,0,0,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,nan_val,40.693080212647615,-73.9964172329741,nan category,nan category,nan category,nan_val,poor,not popular,0,0,1,1,1,1,1,1,1,1,1,1,1
R3,1A,16.0,40.0,nan_val,1.0,205872,1755,11872,1470.0,1470.0,1017.0,16.0,23.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.622886,-74.165936,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,1.0,106.55358316896779,nan_val,1.0,251723,1614,13248,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.588194,-74.163985,502.0 category,51.0 category,27706.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,1,0,1,1,1,1,1,1,1,1,0,0
R3,1A,25.0,42.0,nan_val,1.0,262277,2927,15222,1470.0,1470.0,1017.0,25.0,34.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.618636,-74.154474,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B2,1,49.0,100.0,G,2.0,608000,10548,32227,1470.0,1470.0,1017.0,25.0,52.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.590098,-74.152882,502.0 category,50.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B2,1,40.0,136.0,G,2.0,674000,10438,35712,10438.0,21066.0,1015.0,26.0,54.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.61692,-74.155025,501.0 category,50.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,25.0,49.0,nan_val,1.0,265429,1730,14034,1470.0,1470.0,1017.0,25.0,34.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.619833,-74.152489,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,30.0,43.0,nan_val,1.0,352898,3047,18429,1470.0,1470.0,1017.0,23.0,25.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.59067,-74.147713,502.0 category,50.0 category,27301.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B9,1,24.0,100.0,G,2.0,441000,8229,26296,1470.0,1470.0,1017.0,16.0,48.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.58987,-74.155099,502.0 category,50.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A9,1,30.0,91.0,G,2.0,475000,7907,25725,1470.0,1470.0,1017.0,16.0,46.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.612123,-74.162567,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A9,1,30.0,90.0,G,3.0,427000,8299,24956,1470.0,1470.0,1017.0,18.0,39.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.616519,-74.167094,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,2.0,106.55358316896779,nan_val,1.0,248384,526,9964,526.0,1470.0,1017.0,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.584789,-74.161604,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,1,0,0,0,1,1,1,1,1,1,0,0
K1,4,50.0,66.0,nan_val,1.0,373000,59400,167850,98540.41012852485,335868.59502753214,nan_val,48.0,65.0,59400.0,168110.0,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.624087,-74.149022,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,1,1,0,0,0,0,1,1,0,0
R3,1A,2.0,106.55358316896779,nan_val,1.0,315479,830,15991,830.0,11206.0,1015.0,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.579694,-74.154031,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,1,0,0,0,1,1,1,1,1,1,0,0
B9,1,30.0,120.0,G,2.0,425000,8419,22937,8419.0,8945.0,1010.0,22.0,48.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.619737,-74.158612,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,25.0,100.0,nan_val,2.0,436000,7308,25490,98540.41012852485,335868.59502753214,nan_val,18.0,40.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.5894,-74.151739,502.0 category,50.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A2,1,70.0,105.0,G,1.0,699000,21300,41940,3210.0,3210.0,1017.0,26.0,43.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.580927,-74.133438,502.0 category,50.0 category,279.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,45.83709694359836,106.55358316896779,nan_val,2.0,248453,1539,10414,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.588108,-74.162821,502.0 category,51.0 category,27706.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,1,1,0,1,1,1,1,1,1,1,1,0,0
B9,1,25.0,99.0,G,3.0,570000,7653,29880,1470.0,1470.0,1017.0,16.0,50.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.59236,-74.161129,502.0 category,51.0 category,27706.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,3.0,106.55358316896779,nan_val,1.0,315863,889,16000,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.580982,-74.153239,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,popular,0,1,0,1,1,1,1,1,1,1,1,0,0
B2,1,42.0,100.0,G,1.0,615000,12350,35996,98540.41012852485,335868.59502753214,nan_val,29.0,45.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.588376,-74.157609,502.0 category,51.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
R3,1A,45.83709694359836,106.55358316896779,nan_val,1.0,242885,1767,14573,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.609965,-74.158646,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,1,1,0,1,1,1,1,1,1,1,1,0,0
OTHER_BUILDING_CLASS,4,400.0,400.0,nan_val,5.7279127725856265,0,0,0,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.579232,-74.162667,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,1,1,1,1,1,1,1,1,1,0,0
A9,1,25.0,110.0,nan_val,2.0,320000,5612,17435,5612.0,7569.0,1010.0,25.0,28.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.620178,-74.161426,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,6.0,106.55358316896779,nan_val,1.0,318721,1401,13001,1401.0,1470.0,1017.0,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.579543,-74.155914,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,1,0,0,0,1,1,1,1,1,1,0,0
R3,1A,15.0,80.0,nan_val,1.0,347963,1682,16221,98540.41012852485,335868.59502753214,nan_val,15.0,42.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.602686,-74.171864,502.0 category,50.0 category,29103.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A9,1,45.83709694359836,34.0,nan_val,2.0,350000,8382,17568,1470.0,1470.0,1017.0,14.0,34.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.617692,-74.154422,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,1,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,25.0,49.0,nan_val,1.0,265429,1730,14034,98540.41012852485,335868.59502753214,nan_val,25.0,34.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.620128,-74.151827,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A1,1,40.0,100.0,G,2.0,567000,11008,33199,98540.41012852485,335868.59502753214,nan_val,27.0,55.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.586859,-74.155373,502.0 category,51.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
R3,1A,45.83709694359836,106.55358316896779,nan_val,1.0,214118,823,12498,98540.41012852485,335868.59502753214,nan_val,15.0,38.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.625964,-74.159009,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,1,1,0,1,1,0,0,1,1,1,1,0,0
A1,1,45.0,100.0,G,2.0,538000,10140,32280,98540.41012852485,335868.59502753214,nan_val,27.0,43.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.600093,-74.165692,502.0 category,50.0 category,29103.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A5,1,32.0,91.0,nan_val,2.0,353000,6082,17744,1470.0,1470.0,1017.0,15.0,35.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.62343,-74.157799,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,47.0,48.0,G,3.0,403000,6213,23184,6213.0,13062.0,1010.0,20.0,40.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.590393,-74.152184,502.0 category,50.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,2.0,106.55358316896779,nan_val,2.0,235526,370,8574,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.578589,-74.162676,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,popular,0,1,0,1,1,1,1,1,1,1,1,0,0
B2,1,49.0,100.0,G,2.0,671000,11732,38588,1470.0,1470.0,1017.0,29.0,52.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.587466,-74.154791,502.0 category,51.0 category,27705.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
V0,1B,40.0,100.0,nan_val,5.7279127725856265,191000,291,291,98540.41012852485,335868.59502753214,nan_val,38.35627666741522,58.19472798653954,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,nan_val,40.693080212647615,-73.9964172329741,nan category,nan category,nan category,nan_val,poor,not popular,0,0,1,1,1,1,1,1,1,1,1,1,1
R4,2,45.83709694359836,106.55358316896779,nan_val,7.0,35303,2885,15886,2280.0,2280.0,1017.0,38.35627666741522,58.19472798653954,2885.0,13610.0,2280.0,2280.0,2017/18,STATEN IS,40.581202,-74.162664,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,very popular,1,1,0,0,0,1,1,0,0,0,0,0,0
B9,1,25.0,80.0,nan_val,2.0,418000,7283,24552,1470.0,1470.0,1017.0,17.0,49.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.616797,-74.164411,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R4,2,45.83709694359836,106.55358316896779,nan_val,7.0,34940,2855,15723,2280.0,2280.0,1017.0,38.35627666741522,58.19472798653954,2855.0,13469.0,2280.0,2280.0,2017/18,STATEN IS,40.581202,-74.162664,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,very popular,1,1,0,0,0,1,1,0,0,0,0,0,0
R3,1A,45.83709694359836,106.55358316896779,nan_val,2.0,269424,3860,16165,3860.0,10484.0,1015.0,22.0,24.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.610599,-74.157211,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,1,1,0,0,0,0,0,1,1,1,1,0,0
R3,1A,16.0,36.0,nan_val,1.0,185632,1925,10817,98540.41012852485,335868.59502753214,nan_val,16.0,24.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.62253,-74.163352,501.0 category,49.0 category,30302.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
R3,1A,8.0,24.0,nan_val,2.0,322719,1273,12351,98540.41012852485,335868.59502753214,nan_val,32.0,24.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.577003,-74.158845,502.0 category,51.0 category,27702.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B2,1,39.0,100.0,nan_val,2.0,592000,9720,31617,1470.0,1470.0,1017.0,21.0,53.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.598826,-74.165015,502.0 category,50.0 category,29103.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A3,1,60.0,95.0,G,2.0,908000,14441,46010,98540.41012852485,335868.59502753214,nan_val,40.0,36.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.573383,-74.13924,502.0 category,50.0 category,279.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A1,1,124.0,24.0,nan_val,2.0,403000,8490,19440,8490.0,14388.0,1010.0,32.0,17.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.6148,-74.153641,501.0 category,50.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
R3,1A,22.0,39.0,nan_val,1.0,265343,1405,15921,98540.41012852485,335868.59502753214,nan_val,21.0,26.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.621708,-74.150458,501.0 category,49.0 category,30301.0 category,Mariner's Harbor-Arlington-Port Ivory-Graniteville,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
B2,1,30.0,100.0,G,2.0,542000,7851,28368,1470.0,1470.0,1017.0,22.0,52.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.612685,-74.161084,502.0 category,50.0 category,29104.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
A5,1,25.0,93.0,nan_val,2.5,482000,7968,27432,1470.0,1470.0,1017.0,17.0,40.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.60233,-74.13642,502.0 category,50.0 category,27302.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,0,0,0,0,1,1,1,1,0,0
B9,1,33.0,69.0,nan_val,3.0,588000,7139,31800,98540.41012852485,335868.59502753214,nan_val,33.0,27.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.595962,-74.160205,502.0 category,50.0 category,27301.0 category,New Springville-Bloomfield-Travis,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
A2,1,50.0,100.0,nan_val,1.0,637000,12620,31279,98540.41012852485,335868.59502753214,nan_val,33.0,42.0,263137.93891102256,1090139.6525896415,417960.1818181818,1008947.8133408072,2017/18,STATEN IS,40.579898,-74.133796,502.0 category,50.0 category,279.0 category,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,poor,not popular,0,0,0,1,1,0,0,1,1,1,1,0,0
